hex	field	classification	score_pct	opening_score_pct	verdict	label	de_preview	mt_en_preview	baynes_en_preview	notes
49	intro	pair	1%	2%	divergent	Divergente	49. Go / DIE UMWÄLZUNG (DIE MAUSERUNG) oben Dui, das Heitere, der See. unten Li, das Haftende, das Feuer Das Zeichen bedeutet ursprünglich e…	MYMEMORY WARNING: YOU USED ALL AVAILABLE FREE TRANSLATIONS FOR TODAY. NEXT AVAILABLE IN 03 HOURS 28 MINUTES 55 SECONDS VISIT HTTPS://MYMEMOR…	The Chinese character for this hexagram means in its original sense an animal's pelt, which is changed in the course of the year by molting.…	Primera línea poco alineada (Jaccard 2%). | Solapamiento léxico bajo MT↔Baynes (1%).
50	intro	pair	2%	0%	divergent	Divergente	50. Ding / DER TIEGEL oben Li, das Haßende, das Feuer unten Sun, das Sanfte, der Wind, das Holz Das ganze Zeichen ist das Bild des Tiegels, …	MYMEMORY WARNING: YOU USED ALL AVAILABLE FREE TRANSLATIONS FOR TODAY. NEXT AVAILABLE IN 03 HOURS 28 MINUTES 54 SECONDS VISIT HTTPS://MYMEMOR…	The six lines construct the image of Ting, THE CALDRON; at the bottom are the legs, over them the belly, then come the ears (handles), and a…	Primera línea poco alineada (Jaccard 0%). | Solapamiento léxico bajo MT↔Baynes (2%).
51	intro	pair	0%	0%	divergent	Divergente	51. Dschen / DAS ERREGENDE oben Dschen, das Erregende, der Donner unten Dschen, das Erregende, der Donner Das Zeichen Dschen ist der älteste…	MYMEMORY WARNING: YOU USED ALL AVAILABLE FREE TRANSLATIONS FOR TODAY. NEXT AVAILABLE IN 03 HOURS 28 MINUTES 53 SECONDS VISIT HTTPS://MYMEMOR…	The hexagram Chên represents the eldest son, who seizes rule with energy and power. A yang line develops below two yin lines and presses upw…	Primera línea poco alineada (Jaccard 0%). | Solapamiento léxico bajo MT↔Baynes (0%).
52	intro	pair	2%	0%	divergent	Divergente	52. Gen / DAS STILLEHALTEN, DER BERG oben Gen, das Stillehalten, der Berg unten Gen, das Stillehalten, der Berg Das Bild des Zeichens ist de…	MYMEMORY WARNING: YOU USED ALL AVAILABLE FREE TRANSLATIONS FOR TODAY. NEXT AVAILABLE IN 03 HOURS 28 MINUTES 52 SECONDS VISIT HTTPS://MYMEMOR…	The image of this hexagram is the mountain, the youngest son of heaven and earth. The male principle is at the top, because it strives upwar…	Estructura: DE 6 líneas vs Baynes 2 (MT: 3). | Primera línea poco alineada (Jaccard 0%). | Solapamiento léxico bajo MT↔Baynes (2%).
53	intro	pair	0%	0%	divergent	Divergente	53. Dsien / DIE ENTWICKLUNG oben Sun, das Sanfte, der Wind, das Holz unten Gen, das Stillehalten, der Berg Das Zeichen besteht aus Sun (Holz…	MYMEMORY WARNING: YOU USED ALL AVAILABLE FREE TRANSLATIONS FOR TODAY. NEXT AVAILABLE IN 03 HOURS 28 MINUTES 51 SECONDS VISIT HTTPS://MYMEMOR…	This hexagram is made up of Sun (wood, penetration) above, i.e., without, and Kên (mountain, stillness) below, i.e., within. A tree on a mou…	Primera línea poco alineada (Jaccard 0%). | Solapamiento léxico bajo MT↔Baynes (0%).
54	intro	pair	2%	2%	divergent	Divergente	54. Gui me / DAS HEIRATENDE MÄDCHEN oben Dschen, das Erregende, der Donner unten Dui, das Heitere, der See Oben ist Dschen, der älteste Sohn…	MYMEMORY WARNING: YOU USED ALL AVAILABLE FREE TRANSLATIONS FOR TODAY. NEXT AVAILABLE IN 03 HOURS 28 MINUTES 50 SECONDS VISIT HTTPS://MYMEMOR…	Above we have Chên, the eldest son, and below, Tui, the youngest daughter. The man leads and the girl follows him in gladness. The picture i…	DE mucho más largo que Baynes (1779 vs 678 chars) — posible mezcla de comentario Wilhelm en campo oráculo. | Estructura: DE 5 líneas vs Baynes 1 (MT: 6). | Primera línea poco alineada (Jaccard 2%). | Solapamiento léxico bajo MT↔Baynes (2%).
55	intro	pair	0%	0%	divergent	Divergente	55. Fong / DIE FÜLLE oben Dschen, das Erregende, der Donner unten Li, das Haftende, die Flamme Dschen ist die Bewegung, Li die Flamme, deren…	MYMEMORY WARNING: YOU USED ALL AVAILABLE FREE TRANSLATIONS FOR TODAY. NEXT AVAILABLE IN 03 HOURS 28 MINUTES 48 SECONDS VISIT HTTPS://MYMEMOR…	Chên is movement; Li is flame, whose attribute is clarity. Clarity within, movement without—this produces greatness and abundance. The hexag…	Primera línea poco alineada (Jaccard 0%). | Solapamiento léxico bajo MT↔Baynes (0%).
56	intro	pair	0%	0%	divergent	Divergente	56. Lü / DER WANDERER oben Li, das Haftende, das Feuer unten Gen, das Stillehalten, der Berg Der Berg (Gen) steht still, oben das Feuer (Li)…	MYMEMORY WARNING: YOU USED ALL AVAILABLE FREE TRANSLATIONS FOR TODAY. NEXT AVAILABLE IN 03 HOURS 28 MINUTES 47 SECONDS VISIT HTTPS://MYMEMOR…	The mountain, Kên, stands still; above it fire, Li, flames up and does not tarry. Therefore the two trigrams do not stay together. Strange l…	Primera línea poco alineada (Jaccard 0%). | Solapamiento léxico bajo MT↔Baynes (0%).
57	intro	pair	2%	2%	divergent	Divergente	57. Sun / DAS SANFTE oben Sun, das Sanfte, der Wind, das Holz unten Sun, das Sanfte, der Wind, das Holz Sun ist eines der acht Doppelzeichen…	MYMEMORY WARNING: YOU USED ALL AVAILABLE FREE TRANSLATIONS FOR TODAY. NEXT AVAILABLE IN 03 HOURS 28 MINUTES 47 SECONDS VISIT HTTPS://MYMEMOR…	Sun is one of the eight doubled trigrams. It is the eldest daughter and symbolizes wind or wood; it has for its attribute gentleness, which …	Primera línea poco alineada (Jaccard 2%). | Solapamiento léxico bajo MT↔Baynes (2%).
58	intro	pair	1%	1%	divergent	Divergente	58. Dui / DAS HEITERE, DER SEE oben Dui, das Heitere, der See unten Dui, das Heitere, der See Dui ist wie Sun eines der acht Doppelzeichen. …	MYMEMORY WARNING: YOU USED ALL AVAILABLE FREE TRANSLATIONS FOR TODAY. NEXT AVAILABLE IN 03 HOURS 28 MINUTES 46 SECONDS VISIT HTTPS://MYMEMOR…	This hexagram, like Sun, is one of the eight formed by doubling of a trigram. The trigram Tui denotes the youngest daughter; it is symbolize…	Primera línea poco alineada (Jaccard 1%). | Solapamiento léxico bajo MT↔Baynes (1%).
59	intro	pair	0%	0%	divergent	Divergente	59. Huan / DIE AUFLÖSUNG oben Sun, das Sanfte, der Wind unten Kan, das Abgründige, das Wasser Der Wind, der oben über das Wasser fährt, zers…	MYMEMORY WARNING: YOU USED ALL AVAILABLE FREE TRANSLATIONS FOR TODAY. NEXT AVAILABLE IN 03 HOURS 28 MINUTES 45 SECONDS VISIT HTTPS://MYMEMOR…	Wind blowing over water disperses it, dissolving it into foam and mist. This suggests that when a man's vital energy is dammed up within him…	Primera línea poco alineada (Jaccard 0%). | Solapamiento léxico bajo MT↔Baynes (0%).
60	intro	pair	3%	4%	divergent	Divergente	60. Dsië / DIE BESCHRÄNKUNG oben Kan, das Abgründige, das Wasser unten Dui, das Heitere, der See Der See hat einen beschränkten Raum. Wenn m…	MYMEMORY WARNING: YOU USED ALL AVAILABLE FREE TRANSLATIONS FOR TODAY. NEXT AVAILABLE IN 03 HOURS 28 MINUTES 45 SECONDS VISIT HTTPS://MYMEMOR…	A lake occupies a limited space. When more water comes into it, it overflows. Therefore limits must be set for the water. The image shows wa…	Primera línea poco alineada (Jaccard 4%). | Solapamiento léxico bajo MT↔Baynes (3%).
61	intro	pair	1%	2%	divergent	Divergente	61. Dschung Fu / INNERE WAHRHEIT oben Sun, das Sanfte, der Wind unten Dui, das Heitere, der See Über dem See weht der Wind und bewegt die Ob…	MYMEMORY WARNING: YOU USED ALL AVAILABLE FREE TRANSLATIONS FOR TODAY. NEXT AVAILABLE IN 03 HOURS 28 MINUTES 44 SECONDS VISIT HTTPS://MYMEMOR…	The wind blows over the lake and stirs the surface of the water. Thus visible effects of the invisible manifest themselves. The hexagram con…	Primera línea poco alineada (Jaccard 2%). | Solapamiento léxico bajo MT↔Baynes (1%).
62	intro	pair	1%	1%	divergent	Divergente	62. Siau Go / DES KLEINEN ÜBERGEWICHT oben Dschen, das Erregende, der Donner unten Gen, das Stillehalten, der Berg Während bei dem Zeichen »…	MYMEMORY WARNING: YOU USED ALL AVAILABLE FREE TRANSLATIONS FOR TODAY. NEXT AVAILABLE IN 03 HOURS 28 MINUTES 42 SECONDS VISIT HTTPS://MYMEMOR…	While in the hexagram Ta Kuo, PREPONDERANCE OF THE GREAT (28), the strong lines preponderate and are within, inclosed between weak lines at …	Primera línea poco alineada (Jaccard 1%). | Solapamiento léxico bajo MT↔Baynes (1%).
63	intro	pair	1%	1%	divergent	Divergente	63. Gi Dsi / NACH DER VOLLENDUNG oben Kan, das Abgründige, das Wasser unten Li, das Haftende, das Feuer Das Zeichen ist die Ausgestaltung de…	MYMEMORY WARNING: YOU USED ALL AVAILABLE FREE TRANSLATIONS FOR TODAY. NEXT AVAILABLE IN 03 HOURS 28 MINUTES 41 SECONDS VISIT HTTPS://MYMEMOR…	This hexagram is the evolution of T'ai, PEACE (11). The transition from confusion to order is completed, and everything is in its proper pla…	Primera línea poco alineada (Jaccard 1%). | Solapamiento léxico bajo MT↔Baynes (1%).
64	intro	pair	3%	3%	divergent	Divergente	64. We Dsi / VOR DER VOLLENDUNG oben Li, das Haftende, die Flamme unten Kan, das Abgründige, das Wasser Es ist in dem Zeichen die Zeit anged…	MYMEMORY WARNING: YOU USED ALL AVAILABLE FREE TRANSLATIONS FOR TODAY. NEXT AVAILABLE IN 03 HOURS 28 MINUTES 39 SECONDS VISIT HTTPS://MYMEMOR…	This hexagram indicates a time when the transition from disorder to order is not yet completed. The change is indeed prepared for, since all…	Ruido OCR en texto DE (footer / paginación). | Primera línea poco alineada (Jaccard 3%). | Solapamiento léxico bajo MT↔Baynes (3%).
1	judgment_oraculo	pair	0%	0%	divergent	Divergente	Das Schöpferische wirkt erhabenes Gelingen, fördernd durch Beharrlichkeit.	MYMEMORY WARNING: YOU USED ALL AVAILABLE FREE TRANSLATIONS FOR TODAY. NEXT AVAILABLE IN 03 HOURS 28 MINUTES 38 SECONDS VISIT HTTPS://MYMEMOR…	THE CREATIVE works sublime success, Furthering through perseverance.	Primera línea poco alineada (Jaccard 0%). | Solapamiento léxico bajo MT↔Baynes (0%).
2	judgment_oraculo	pair	0%	0%	divergent	Divergente	Das Empfangende wirkt erhabenes Gelingen, fördernd durch die Beharrlichkeit einer Stute. Hat der Edle etwas zu unternehmen und will voraus, …	MYMEMORY WARNING: YOU USED ALL AVAILABLE FREE TRANSLATIONS FOR TODAY. NEXT AVAILABLE IN 03 HOURS 28 MINUTES 38 SECONDS VISIT HTTPS://MYMEMOR…	THE RECEPTIVE brings about sublime success, Furthering through the perseverance of a mare. If the superior man undertakes something and trie…	Primera línea poco alineada (Jaccard 0%). | Solapamiento léxico bajo MT↔Baynes (0%).
3	judgment_oraculo	pair	0%	0%	divergent	Divergente	Die Anfangsschwierigkeit wirkt erhabenes Gelingen. Fördernd durch Beharrlichkeit. Man soll nichts unternehmen. Fördernd ist es, Gehilfen ein…	MYMEMORY WARNING: YOU USED ALL AVAILABLE FREE TRANSLATIONS FOR TODAY. NEXT AVAILABLE IN 03 HOURS 28 MINUTES 38 SECONDS VISIT HTTPS://MYMEMOR…	Difficulty at the Beginning works supreme success, Furthering through perseverance. Nothing should be undertaken. It furthers one to appoint…	Primera línea poco alineada (Jaccard 0%). | Solapamiento léxico bajo MT↔Baynes (0%).
4	judgment_oraculo	pair	0%	0%	divergent	Divergente	Jugendtorheit hat Gelingen. Nicht ich suche den jungen Toren, der junge Tor sucht mich. Beim ersten Orakel gebe ich Auskunft. Fragt er zwei-…	MYMEMORY WARNING: YOU USED ALL AVAILABLE FREE TRANSLATIONS FOR TODAY. NEXT AVAILABLE IN 03 HOURS 28 MINUTES 38 SECONDS VISIT HTTPS://MYMEMOR…	YOUTHFUL FOLLY has success. It is not I who seek the young fool; The young fool seeks me. At the first oracle I inform him. If he asks two o…	Primera línea poco alineada (Jaccard 0%). | Solapamiento léxico bajo MT↔Baynes (0%).
5	judgment_oraculo	pair	3%	4%	divergent	Divergente	Das Warten. Wenn du wahrhaftig bist, so hast du Licht und Gelingen. Beharrlichkeit bringt Heil. Fördernd ist es, das große Wasser zu durchqu…	MYMEMORY WARNING: YOU USED ALL AVAILABLE FREE TRANSLATIONS FOR TODAY. NEXT AVAILABLE IN 03 HOURS 28 MINUTES 38 SECONDS VISIT HTTPS://MYMEMOR…	WAITING. If you are sincere, You have light and success. Perseverance brings good fortune. It furthers one to cross the great water.	Primera línea poco alineada (Jaccard 4%). | Solapamiento léxico bajo MT↔Baynes (3%).
6	judgment_oraculo	pair	2%	4%	divergent	Divergente	Der Streit: Du bist wahrhaftig und wirst gehemmt. Sorgliches Innehalten auf halbem Weg bringt Heil. Zu Ende führen bringt Unheil. Fördernd i…	MYMEMORY WARNING: YOU USED ALL AVAILABLE FREE TRANSLATIONS FOR TODAY. NEXT AVAILABLE IN 03 HOURS 28 MINUTES 38 SECONDS VISIT HTTPS://MYMEMOR…	CONFLICT. You are sincere And are being obstructed. A cautious halt halfway brings good fortune. Going through to the end brings misfortune.…	Primera línea poco alineada (Jaccard 4%). | Solapamiento léxico bajo MT↔Baynes (2%).
7	judgment_oraculo	pair	0%	0%	divergent	Divergente	Das Heer braucht Beharrlichkeit und einen starken Mann. Heil ohne Makel.	MYMEMORY WARNING: YOU USED ALL AVAILABLE FREE TRANSLATIONS FOR TODAY. NEXT AVAILABLE IN 03 HOURS 28 MINUTES 38 SECONDS VISIT HTTPS://MYMEMOR…	THE ARMY. The army needs perseverance And a strong man. Good fortune without blame.	Primera línea poco alineada (Jaccard 0%). | Solapamiento léxico bajo MT↔Baynes (0%).
8	judgment_oraculo	pair	2%	0%	divergent	Divergente	Das Zusammenhalten bringt Heil. Ergründe das Orakel nochmals, ob du Erhabenheit, Dauer und Beharrlichkeit hast; dann ist kein Makel da. Die …	MYMEMORY WARNING: YOU USED ALL AVAILABLE FREE TRANSLATIONS FOR TODAY. NEXT AVAILABLE IN 03 HOURS 28 MINUTES 37 SECONDS VISIT HTTPS://MYMEMOR…	HOLDING TOGETHER brings good fortune. Inquire of the oracle once again Whether you possess sublimity, constancy, and perseverance; Then ther…	Primera línea poco alineada (Jaccard 0%). | Solapamiento léxico bajo MT↔Baynes (2%).
9	judgment_oraculo	pair	0%	0%	divergent	Divergente	Des Kleinen Zähmungskraft hat Gelingen. Dichte Wolken, kein Regen von unserm westlichen Gebiet.	MYMEMORY WARNING: YOU USED ALL AVAILABLE FREE TRANSLATIONS FOR TODAY. NEXT AVAILABLE IN 03 HOURS 28 MINUTES 37 SECONDS VISIT HTTPS://MYMEMOR…	THE TAMING POWER OF THE SMALL Has success. Dense clouds, no rain from our western region.	Primera línea poco alineada (Jaccard 0%). | Solapamiento léxico bajo MT↔Baynes (0%).
10	judgment_oraculo	pair	0%	0%	divergent	Divergente	Auftreten auf des Tigers Schwanz. Er beißt den Menschen nicht. Gelingen.	MYMEMORY WARNING: YOU USED ALL AVAILABLE FREE TRANSLATIONS FOR TODAY. NEXT AVAILABLE IN 03 HOURS 28 MINUTES 37 SECONDS VISIT HTTPS://MYMEMOR…	TREADING. Treading upon the tail of the tiger. It does not bite the man. Success.	Primera línea poco alineada (Jaccard 0%). | Solapamiento léxico bajo MT↔Baynes (0%).
11	judgment_oraculo	pair	0%	0%	divergent	Divergente	Der Friede. Das Kleine geht hin, das Große kommt her. Heil! Gelingen!	MYMEMORY WARNING: YOU USED ALL AVAILABLE FREE TRANSLATIONS FOR TODAY. NEXT AVAILABLE IN 03 HOURS 28 MINUTES 37 SECONDS VISIT HTTPS://MYMEMOR…	PEACE. The small departs, The great approaches. Good fortune. Success.	Primera línea poco alineada (Jaccard 0%). | Solapamiento léxico bajo MT↔Baynes (0%).
12	judgment_oraculo	pair	0%	0%	divergent	Divergente	Die Stockung. Schlechte Menschen sind nicht fördernd für die Beharrlichkeit des Edlen. Das Große geht hin, das Kleine kommt herbei.	MYMEMORY WARNING: YOU USED ALL AVAILABLE FREE TRANSLATIONS FOR TODAY. NEXT AVAILABLE IN 03 HOURS 28 MINUTES 37 SECONDS VISIT HTTPS://MYMEMOR…	STANDSTILL. Evil people do not further The perseverance of the superior man. The great departs; the small approaches.	Primera línea poco alineada (Jaccard 0%). | Solapamiento léxico bajo MT↔Baynes (0%).
13	judgment_oraculo	pair	0%	0%	divergent	Divergente	Gemeinschaft mit Menschen im Freien: Gelingen. Fördernd ist es, das große Wasser zu durchqueren. Fördernd ist des Edlen Beharrlichkeit.	MYMEMORY WARNING: YOU USED ALL AVAILABLE FREE TRANSLATIONS FOR TODAY. NEXT AVAILABLE IN 03 HOURS 28 MINUTES 37 SECONDS VISIT HTTPS://MYMEMOR…	FELLOWSHIP WITH MEN in the open. Success. It furthers one to cross the great water. The perseverance of the superior man furthers.	Primera línea poco alineada (Jaccard 0%). | Solapamiento léxico bajo MT↔Baynes (0%).
14	judgment_oraculo	pair	0%	0%	divergent	Divergente	Der Besitz von Großem: Erhabenes Gelingen.	MYMEMORY WARNING: YOU USED ALL AVAILABLE FREE TRANSLATIONS FOR TODAY. NEXT AVAILABLE IN 03 HOURS 28 MINUTES 37 SECONDS VISIT HTTPS://MYMEMOR…	POSSESSION IN GREAT MEASURE. Supreme success.	Primera línea poco alineada (Jaccard 0%). | Solapamiento léxico bajo MT↔Baynes (0%).
15	judgment_oraculo	pair	0%	0%	divergent	Divergente	Bescheidenheit schafft Gelingen. Der Edle bringt zu Ende.	MYMEMORY WARNING: YOU USED ALL AVAILABLE FREE TRANSLATIONS FOR TODAY. NEXT AVAILABLE IN 03 HOURS 28 MINUTES 37 SECONDS VISIT HTTPS://MYMEMOR…	MODESTY creates success. The superior man carries things through.	Primera línea poco alineada (Jaccard 0%). | Solapamiento léxico bajo MT↔Baynes (0%).
16	judgment_oraculo	pair	0%	0%	divergent	Divergente	Die Begeisterung. Fördernd ist es, Gehilfen einzusetzen und Heere marschieren zu lassen.	MYMEMORY WARNING: YOU USED ALL AVAILABLE FREE TRANSLATIONS FOR TODAY. NEXT AVAILABLE IN 03 HOURS 28 MINUTES 37 SECONDS VISIT HTTPS://MYMEMOR…	ENTHUSIASM. It furthers one to install helpers And to set armies marching.	Primera línea poco alineada (Jaccard 0%). | Solapamiento léxico bajo MT↔Baynes (0%).
17	judgment_oraculo	pair	0%	0%	divergent	Divergente	Die Nachfolge hat erhabenes Gelingen. Fördernd ist Beharrlichkeit. Kein Makel.	MYMEMORY WARNING: YOU USED ALL AVAILABLE FREE TRANSLATIONS FOR TODAY. NEXT AVAILABLE IN 03 HOURS 28 MINUTES 36 SECONDS VISIT HTTPS://MYMEMOR…	FOLLOWING has supreme success. Perseverance furthers. No blame.	Primera línea poco alineada (Jaccard 0%). | Solapamiento léxico bajo MT↔Baynes (0%).
18	judgment_oraculo	pair	0%	0%	divergent	Divergente	Die Arbeit am Verdorbenen hat erhabenes Gelingen. Fördernd ist es, das große Wasser zu durchqueren. Vor dem Anfangspunkt drei Tage, nach dem…	MYMEMORY WARNING: YOU USED ALL AVAILABLE FREE TRANSLATIONS FOR TODAY. NEXT AVAILABLE IN 03 HOURS 28 MINUTES 36 SECONDS VISIT HTTPS://MYMEMOR…	WORK ON WHAT HAS BEEN SPOILED Has supreme success. It furthers one to cross the great water. Before the starting point, three days. After th…	Primera línea poco alineada (Jaccard 0%). | Solapamiento léxico bajo MT↔Baynes (0%).
19	judgment_oraculo	pair	0%	0%	divergent	Divergente	Die Annäherung hat erhabenes Gelingen. Fördernd ist Beharrlichkeit. Kommt der achte Monat, so gibt's Unheil.	MYMEMORY WARNING: YOU USED ALL AVAILABLE FREE TRANSLATIONS FOR TODAY. NEXT AVAILABLE IN 03 HOURS 28 MINUTES 36 SECONDS VISIT HTTPS://MYMEMOR…	APPPROACH has supreme success. Perseverance furthers. When the eighth month comes, There will be misfortune.	Primera línea poco alineada (Jaccard 0%). | Solapamiento léxico bajo MT↔Baynes (0%).
