hex	field	classification	score_pct	opening_score_pct	verdict	label	de_preview	mt_en_preview	baynes_en_preview	notes
52	intro	pair			mt_failed	MT falló	52. Gen / DAS STILLEHALTEN, DER BERG oben Gen, das Stillehalten, der Berg unten Gen, das Stillehalten, der Berg Das Bild des Zeichens ist de…		The image of this hexagram is the mountain, the youngest son of heaven and earth. The male principle is at the top, because it strives upwar…	Traducción automática vacía o no disponible en caché.
53	intro	pair			mt_failed	MT falló	53. Dsien / DIE ENTWICKLUNG oben Sun, das Sanfte, der Wind, das Holz unten Gen, das Stillehalten, der Berg Das Zeichen besteht aus Sun (Holz…		This hexagram is made up of Sun (wood, penetration) above, i.e., without, and Kên (mountain, stillness) below, i.e., within. A tree on a mou…	Traducción automática vacía o no disponible en caché.
54	intro	pair			mt_failed	MT falló	54. Gui me / DAS HEIRATENDE MÄDCHEN oben Dschen, das Erregende, der Donner unten Dui, das Heitere, der See Oben ist Dschen, der älteste Sohn…		Above we have Chên, the eldest son, and below, Tui, the youngest daughter. The man leads and the girl follows him in gladness. The picture i…	Traducción automática vacía o no disponible en caché.
55	intro	pair			mt_failed	MT falló	55. Fong / DIE FÜLLE oben Dschen, das Erregende, der Donner unten Li, das Haftende, die Flamme Dschen ist die Bewegung, Li die Flamme, deren…		Chên is movement; Li is flame, whose attribute is clarity. Clarity within, movement without—this produces greatness and abundance. The hexag…	Traducción automática vacía o no disponible en caché.
56	intro	pair			mt_failed	MT falló	56. Lü / DER WANDERER oben Li, das Haftende, das Feuer unten Gen, das Stillehalten, der Berg Der Berg (Gen) steht still, oben das Feuer (Li)…		The mountain, Kên, stands still; above it fire, Li, flames up and does not tarry. Therefore the two trigrams do not stay together. Strange l…	Traducción automática vacía o no disponible en caché.
57	intro	pair			mt_failed	MT falló	57. Sun / DAS SANFTE oben Sun, das Sanfte, der Wind, das Holz unten Sun, das Sanfte, der Wind, das Holz Sun ist eines der acht Doppelzeichen…		Sun is one of the eight doubled trigrams. It is the eldest daughter and symbolizes wind or wood; it has for its attribute gentleness, which …	Traducción automática vacía o no disponible en caché.
58	intro	pair			mt_failed	MT falló	58. Dui / DAS HEITERE, DER SEE oben Dui, das Heitere, der See unten Dui, das Heitere, der See Dui ist wie Sun eines der acht Doppelzeichen. …		This hexagram, like Sun, is one of the eight formed by doubling of a trigram. The trigram Tui denotes the youngest daughter; it is symbolize…	Traducción automática vacía o no disponible en caché.
59	intro	pair			mt_failed	MT falló	59. Huan / DIE AUFLÖSUNG oben Sun, das Sanfte, der Wind unten Kan, das Abgründige, das Wasser Der Wind, der oben über das Wasser fährt, zers…		Wind blowing over water disperses it, dissolving it into foam and mist. This suggests that when a man's vital energy is dammed up within him…	Traducción automática vacía o no disponible en caché.
60	intro	pair			mt_failed	MT falló	60. Dsië / DIE BESCHRÄNKUNG oben Kan, das Abgründige, das Wasser unten Dui, das Heitere, der See Der See hat einen beschränkten Raum. Wenn m…		A lake occupies a limited space. When more water comes into it, it overflows. Therefore limits must be set for the water. The image shows wa…	Traducción automática vacía o no disponible en caché.
61	intro	pair			mt_failed	MT falló	61. Dschung Fu / INNERE WAHRHEIT oben Sun, das Sanfte, der Wind unten Dui, das Heitere, der See Über dem See weht der Wind und bewegt die Ob…		The wind blows over the lake and stirs the surface of the water. Thus visible effects of the invisible manifest themselves. The hexagram con…	Traducción automática vacía o no disponible en caché.
62	intro	pair			mt_failed	MT falló	62. Siau Go / DES KLEINEN ÜBERGEWICHT oben Dschen, das Erregende, der Donner unten Gen, das Stillehalten, der Berg Während bei dem Zeichen »…		While in the hexagram Ta Kuo, PREPONDERANCE OF THE GREAT (28), the strong lines preponderate and are within, inclosed between weak lines at …	Traducción automática vacía o no disponible en caché.
63	intro	pair			mt_failed	MT falló	63. Gi Dsi / NACH DER VOLLENDUNG oben Kan, das Abgründige, das Wasser unten Li, das Haftende, das Feuer Das Zeichen ist die Ausgestaltung de…		This hexagram is the evolution of T'ai, PEACE (11). The transition from confusion to order is completed, and everything is in its proper pla…	Traducción automática vacía o no disponible en caché.
64	intro	pair			mt_failed	MT falló	64. We Dsi / VOR DER VOLLENDUNG oben Li, das Haftende, die Flamme unten Kan, das Abgründige, das Wasser Es ist in dem Zeichen die Zeit anged…		This hexagram indicates a time when the transition from disorder to order is not yet completed. The change is indeed prepared for, since all…	Traducción automática vacía o no disponible en caché.
1	judgment_oraculo	pair			mt_failed	MT falló	Das Schöpferische wirkt erhabenes Gelingen, fördernd durch Beharrlichkeit.		THE CREATIVE works sublime success, Furthering through perseverance.	Traducción automática vacía o no disponible en caché.
2	judgment_oraculo	pair			mt_failed	MT falló	Das Empfangende wirkt erhabenes Gelingen, fördernd durch die Beharrlichkeit einer Stute. Hat der Edle etwas zu unternehmen und will voraus, …		THE RECEPTIVE brings about sublime success, Furthering through the perseverance of a mare. If the superior man undertakes something and trie…	Traducción automática vacía o no disponible en caché.
3	judgment_oraculo	pair			mt_failed	MT falló	Die Anfangsschwierigkeit wirkt erhabenes Gelingen. Fördernd durch Beharrlichkeit. Man soll nichts unternehmen. Fördernd ist es, Gehilfen ein…		Difficulty at the Beginning works supreme success, Furthering through perseverance. Nothing should be undertaken. It furthers one to appoint…	Traducción automática vacía o no disponible en caché.
4	judgment_oraculo	pair			mt_failed	MT falló	Jugendtorheit hat Gelingen. Nicht ich suche den jungen Toren, der junge Tor sucht mich. Beim ersten Orakel gebe ich Auskunft. Fragt er zwei-…		YOUTHFUL FOLLY has success. It is not I who seek the young fool; The young fool seeks me. At the first oracle I inform him. If he asks two o…	Traducción automática vacía o no disponible en caché.
5	judgment_oraculo	pair			mt_failed	MT falló	Das Warten. Wenn du wahrhaftig bist, so hast du Licht und Gelingen. Beharrlichkeit bringt Heil. Fördernd ist es, das große Wasser zu durchqu…		WAITING. If you are sincere, You have light and success. Perseverance brings good fortune. It furthers one to cross the great water.	Traducción automática vacía o no disponible en caché.
6	judgment_oraculo	pair			mt_failed	MT falló	Der Streit: Du bist wahrhaftig und wirst gehemmt. Sorgliches Innehalten auf halbem Weg bringt Heil. Zu Ende führen bringt Unheil. Fördernd i…		CONFLICT. You are sincere And are being obstructed. A cautious halt halfway brings good fortune. Going through to the end brings misfortune.…	Traducción automática vacía o no disponible en caché.
7	judgment_oraculo	pair			mt_failed	MT falló	Das Heer braucht Beharrlichkeit und einen starken Mann. Heil ohne Makel.		THE ARMY. The army needs perseverance And a strong man. Good fortune without blame.	Traducción automática vacía o no disponible en caché.
8	judgment_oraculo	pair			mt_failed	MT falló	Das Zusammenhalten bringt Heil. Ergründe das Orakel nochmals, ob du Erhabenheit, Dauer und Beharrlichkeit hast; dann ist kein Makel da. Die …		HOLDING TOGETHER brings good fortune. Inquire of the oracle once again Whether you possess sublimity, constancy, and perseverance; Then ther…	Traducción automática vacía o no disponible en caché.
9	judgment_oraculo	pair			mt_failed	MT falló	Des Kleinen Zähmungskraft hat Gelingen. Dichte Wolken, kein Regen von unserm westlichen Gebiet.		THE TAMING POWER OF THE SMALL Has success. Dense clouds, no rain from our western region.	Traducción automática vacía o no disponible en caché.
10	judgment_oraculo	pair			mt_failed	MT falló	Auftreten auf des Tigers Schwanz. Er beißt den Menschen nicht. Gelingen.		TREADING. Treading upon the tail of the tiger. It does not bite the man. Success.	Traducción automática vacía o no disponible en caché.
11	judgment_oraculo	pair			mt_failed	MT falló	Der Friede. Das Kleine geht hin, das Große kommt her. Heil! Gelingen!		PEACE. The small departs, The great approaches. Good fortune. Success.	Traducción automática vacía o no disponible en caché.
12	judgment_oraculo	pair			mt_failed	MT falló	Die Stockung. Schlechte Menschen sind nicht fördernd für die Beharrlichkeit des Edlen. Das Große geht hin, das Kleine kommt herbei.		STANDSTILL. Evil people do not further The perseverance of the superior man. The great departs; the small approaches.	Traducción automática vacía o no disponible en caché.
13	judgment_oraculo	pair			mt_failed	MT falló	Gemeinschaft mit Menschen im Freien: Gelingen. Fördernd ist es, das große Wasser zu durchqueren. Fördernd ist des Edlen Beharrlichkeit.		FELLOWSHIP WITH MEN in the open. Success. It furthers one to cross the great water. The perseverance of the superior man furthers.	Traducción automática vacía o no disponible en caché.
14	judgment_oraculo	pair			mt_failed	MT falló	Der Besitz von Großem: Erhabenes Gelingen.		POSSESSION IN GREAT MEASURE. Supreme success.	Traducción automática vacía o no disponible en caché.
15	judgment_oraculo	pair			mt_failed	MT falló	Bescheidenheit schafft Gelingen. Der Edle bringt zu Ende.		MODESTY creates success. The superior man carries things through.	Traducción automática vacía o no disponible en caché.
16	judgment_oraculo	pair			mt_failed	MT falló	Die Begeisterung. Fördernd ist es, Gehilfen einzusetzen und Heere marschieren zu lassen.		ENTHUSIASM. It furthers one to install helpers And to set armies marching.	Traducción automática vacía o no disponible en caché.
17	judgment_oraculo	pair			mt_failed	MT falló	Die Nachfolge hat erhabenes Gelingen. Fördernd ist Beharrlichkeit. Kein Makel.		FOLLOWING has supreme success. Perseverance furthers. No blame.	Traducción automática vacía o no disponible en caché.
18	judgment_oraculo	pair			mt_failed	MT falló	Die Arbeit am Verdorbenen hat erhabenes Gelingen. Fördernd ist es, das große Wasser zu durchqueren. Vor dem Anfangspunkt drei Tage, nach dem…		WORK ON WHAT HAS BEEN SPOILED Has supreme success. It furthers one to cross the great water. Before the starting point, three days. After th…	Traducción automática vacía o no disponible en caché.
19	judgment_oraculo	pair			mt_failed	MT falló	Die Annäherung hat erhabenes Gelingen. Fördernd ist Beharrlichkeit. Kommt der achte Monat, so gibt's Unheil.		APPPROACH has supreme success. Perseverance furthers. When the eighth month comes, There will be misfortune.	Traducción automática vacía o no disponible en caché.
20	judgment_oraculo	pair			mt_failed	MT falló	Die Betrachtung. Die Waschung ist geschehen, aber noch nicht die Darbringung. Vertrauensvoll blicken sie zu ihm auf.		CONTEMPLATION. The ablution has been made, But not yet the offering. Full of trust they look up to him.	Traducción automática vacía o no disponible en caché.
21	judgment_oraculo	pair	0%	0%	divergent	Divergente	Das Durchbeißen hat Gelingen. Fördernd ist es, Gericht walten zu lassen.	MYMEMORY WARNING: YOU USED ALL AVAILABLE FREE TRANSLATIONS FOR TODAY. NEXT AVAILABLE IN 20 HOURS 18 MINUTES 49 SECONDS VISIT HTTPS://MYMEMOR…	BITING THROUGH has success. It is favorable to let justice be administered.	Primera línea poco alineada (Jaccard 0%). | Solapamiento léxico bajo MT↔Baynes (0%).
22	judgment_oraculo	pair			mt_failed	MT falló	Anmut hat Gelingen. Im Kleinen ist es fördernd, etwas zu unternehmen.		GRACE has success. In small matters It is favorable to undertake something.	Traducción automática vacía o no disponible en caché.
23	judgment_oraculo	pair			mt_failed	MT falló	Die Zersplitterung. Nicht fördernd ist es, wohin zu gehen.		SPLITTING APART. It does not further one To go anywhere.	Traducción automática vacía o no disponible en caché.
24	judgment_oraculo	pair			mt_failed	MT falló	Die Wiederkehr. Gelingen. Ausgang und Eingang ohne Fehl. Freunde kommen ohne Makel. Hin und her geht der Weg. Am siebten Tage kommt die Wied…		RETURN. Success. Going out and coming in without error. Friends come without blame. To and fro goes the way. On the seventh day comes return…	Traducción automática vacía o no disponible en caché.
25	judgment_oraculo	pair			mt_failed	MT falló	Die Unschuld. Erhabenes Gelingen. Fördernd ist Beharrlichkeit. Wenn jemand nicht recht ist, so hat er Unglück, und nicht fördernd ist es, ir…		INNOCENCE. Supreme success. Perseverance furthers. If someone is not as he should be, He has misfortune, And it does not further him To unde…	Traducción automática vacía o no disponible en caché.
26	judgment_oraculo	pair			mt_failed	MT falló	Des Großen Zähmungskraft. Fördernd ist Beharrlichkeit. Nicht zu Hause essen bringt Heil. Fördernd ist es, das große Wasser zu durchqueren.		THE TAMING POWER OF THE GREAT. Perseverance furthers. Not eating at home brings good fortune. It furthers one to cross the great water.	Traducción automática vacía o no disponible en caché.
27	judgment_oraculo	pair			mt_failed	MT falló	Die Mundwinkel. Beharrlichkeit bringt Heil. Sieh auf die Ernährung und womit einer selbst sucht seinen Mund zu füllen.		THE CORNERS OF THE MOUTH. Perseverance brings good fortune. Pay heed to the providing of nourishment And to what a man seeks To fill his own…	Traducción automática vacía o no disponible en caché.
